,query_id,query,transcript_id,transcript,labels
492,2,What did the air force contact Howard about,19700,"(4 18) Penny: Hey, you. What happened with the contacts?(4 18) Leonard: One of them’s upstairs. The other one sort of slipped back into my skull.",0
493,2,What did the air force contact Howard about,19830,"(4 18) Penny: Good-bye, Leonard.(4 18) Leonard: Penny, wait. (Bumps into door) Damned contacts.",0
494,2,What did the air force contact Howard about,27329,"(9 17) Leonard: Can I get his contact info?(9 17) Stuart: Sure, uh, but just so you know, he’s kind of a diva.",0
495,2,What did the air force contact Howard about,44612,(10 12) Sheldon: How would you feel if I contacted your mother behind your back?(10 12) Amy: Delighted that you showed any interest in my family at all?,0
496,2,What did the air force contact Howard about,9242,"(4 21) Leonard: We were in here first, you can’t be in here.(4 21) Sheldon: According to the roommate agreement, paragraph nine, subsection B, the right to bathroom privacy is suspended in the event of force majeure. And believe me, I am experiencing a very majeure force.",0
497,2,What did the air force contact Howard about,9243,"(4 21) Sheldon: According to the roommate agreement, paragraph nine, subsection B, the right to bathroom privacy is suspended in the event of force majeure. And believe me, I am experiencing a very majeure force.(4 21) Sheldon: Come on, you can’t wait two minutes?",0
498,2,What did the air force contact Howard about,6565,"(2 4) Leonard (entering apartment): Hey.(2 4) Howard: Hey, good news, you don’t have to sulk about Penny any more, look, there are hundreds of Croatian women just waiting for you to contact them.",0
499,2,What did the air force contact Howard about,22523,"(8 20) Guy: Um, this is a little weird, but a lawyer was trying to contact my father, because his name was still on the title for this house.(8 20) Howard: Wuh, uh, who’s your father?",0
600,3,Whose job involves audition,17565,"(7 16) Amy: Hey, you were funny on purpose, good job.(7 16) Penny: Hi. Sorry I’m late, I was at an audition.",2
601,3,Whose job involves audition,21465,"(8 21) Girl: Hey. I haven’t seen you auditioning in a while.(8 21) Penny: Yeah, uh, I got a job as a pharmaceutical sales rep.",2
602,3,Whose job involves audition,21383,"(8 21) Sheldon: Mmm.(8 21) Penny: If I was at a train station and one train could take me to my current job and the other train could take me to an audition for a movie, which train should I get on?",2
603,3,Whose job involves audition,37908,"(7 17) Scene: The stairwell.(7 17) Penny: I don’t know what to do. My car threw a rod and it’s totaled. I can’t afford a new one, I have no job, and now I can’t drive to auditions.",2
604,3,Whose job involves audition,21384,"(8 21) Penny: If I was at a train station and one train could take me to my current job and the other train could take me to an audition for a movie, which train should I get on?(8 21) Sheldon: Are you using trains to trick me into giving you advice?",2
605,3,Whose job involves audition,37909,"(7 17) Penny: I don’t know what to do. My car threw a rod and it’s totaled. I can’t afford a new one, I have no job, and now I can’t drive to auditions.(7 17) Leonard: I’m so sorry. I know it’s a sensitive subject, but can you reconsider that part in the movie?",2
606,3,Whose job involves audition,2411,"(7 19) Penny: Hi.(7 19) Leonard: Hey. Oh, how’d the audition go?",2
607,3,Whose job involves audition,21462,(8 21) Scene: The audition room.(8 21) Girl: Penny?,2
608,3,Whose job involves audition,21704,(4 16) Sheldon: Did you get the part?(4 16) Penny: I didn’t do the audition.,2
609,3,Whose job involves audition,22611,"(8 20) Penny: What is the harm if I audition?(8 20) Leonard: Well, what if you get it?",2
610,3,Whose job involves audition,38064,"(6 12) Sheldon: I need your advice about a delicate workplace situation. Uh, to protect those involved, I’ll be changing their names.(6 12) Bernadette: Who’s involved?",0
611,3,Whose job involves audition,27016,"(7 12) Leonard: And to show you how much I believe in you, I kind of got you an audition.(7 12) Penny: Are you serious? For what?",2
612,3,Whose job involves audition,2562,"(7 19) Leonard: Sounds rough.(7 19) Wil: I’m telling you, this business is brutal. To this day, I hate going on auditions. Okay, I walk in, and I can just feel them thinking, he was such a cute kid, what happened to him? And then I don’t get the job, and I can never find out why. Honestly, I get so depressed, there are entire weeks that I can’t even get out of bed.",0
613,3,Whose job involves audition,2563,"(7 19) Wil: I’m telling you, this business is brutal. To this day, I hate going on auditions. Okay, I walk in, and I can just feel them thinking, he was such a cute kid, what happened to him? And then I don’t get the job, and I can never find out why. Honestly, I get so depressed, there are entire weeks that I can’t even get out of bed.(7 19) Leonard: Okay, this was helpful.",0
614,3,Whose job involves audition,17566,"(7 16) Penny: Hi. Sorry I’m late, I was at an audition.(7 16) Leonard: Oh, I’m sorry.",2
615,3,Whose job involves audition,21464,"(8 21) Penny: Oh, hey.(8 21) Girl: Hey. I haven’t seen you auditioning in a while.",2
616,3,Whose job involves audition,22610,(8 20) Leonard: Give me back that juice.(8 20) Penny: What is the harm if I audition?,2
617,3,Whose job involves audition,27015,"(7 12) Penny: Thank you.(7 12) Leonard: And to show you how much I believe in you, I kind of got you an audition.",2
618,3,Whose job involves audition,21461,"(8 21) Sheldon: You’re out, and you’re out. I win. Who wants pizza?(8 21) Scene: The audition room.",1
619,3,Whose job involves audition,1926,"(6 24) Howard: Leonard, I may have gotten you a job.(6 24) Leonard: I have a job.",0
620,3,Whose job involves audition,53449,(7 18) Sheldon: How long have you been involved with him?(7 18) Mrs Cooper: A few months.,0
621,3,Whose job involves audition,14827,(2 18) Penny: Yes.(2 18) Sheldon: And you understand that will involve me telling you what to do?,0
622,3,Whose job involves audition,14828,(2 18) Sheldon: And you understand that will involve me telling you what to do?(2 18) Penny: I understand.,0
623,3,Whose job involves audition,21705,"(4 16) Penny: I didn’t do the audition.(4 16) Sheldon: Given the state of your career, can you really afford to be picky?",2
624,3,Whose job involves audition,8802,"(6 5) Penny: Well, yeah, he’s my boyfriend. Isn’t that, like, his job?(6 5) Amy: Then what’s your job?",0
625,3,Whose job involves audition,14456,"(9 14) Howard: What?(9 14) Bernadette: Howie, you forget how much of our early dates involved you doing magic and me doing this.",0
626,3,Whose job involves audition,52199,(2 6) Sheldon: Thank you. Did anyone touch it?(2 6) Ramona: Gloves were worn by everyone involved. I was vigilant.,0
627,3,Whose job involves audition,2412,"(7 19) Leonard: Hey. Oh, how’d the audition go?(7 19) Penny: I killed it. I was even able to cry real tears right on the spot.",2
628,3,Whose job involves audition,40803,(2 19) Leonard: What’s wrong?(2 19) Alicia: I just got a callback to audition for CSI to play a hooker who gets killed.,0
629,3,Whose job involves audition,40804,"(2 19) Alicia: I just got a callback to audition for CSI to play a hooker who gets killed.(2 19) Leonard: Oh, I’d watch that.",0
630,3,Whose job involves audition,21386,"(8 21) Penny: No.(8 21) Sheldon: All right, then. You should take a third train where you audition for the movie but hold off on making a career decision until you have more information.",2
631,3,Whose job involves audition,37987,"(7 17) Penny: I don’t understand.(7 17) Leonard: It’s nothing fancy, but it’ll get you to auditions, and at least for now, you don’t have to go back to waitressing.",2
632,3,Whose job involves audition,22946,(1 4) Leonard: Really? What happened?(1 4) Sheldon: I’m not quite sure. It involves a part of the human experience that has always eluded me. ,0
633,3,Whose job involves audition,41186,"(1 2) Leonard: Do you have any ideas?(1 2) Sheldon: Yes, but they all involve a green lantern and a power ring.",0
634,3,Whose job involves audition,52399,(3 15) Penny: We’re going to Disneyland and ride the Matterhorn?(3 15) Leonard: How does that involve air travel?,0
635,3,Whose job involves audition,3676,"(3 14) Employment Office Assistant: So, Mr. Cooper, you’re looking for a job.(3 14) Sheldon: A menial job. Like yours.",0
636,3,Whose job involves audition,17753,"(7 16) Howard: You don’t think I did a good job up there?(7 16) Mike M: You did a fine job. It’s just, you were scared and miserable the whole time.",0
637,3,Whose job involves audition,37988,"(7 17) Leonard: It’s nothing fancy, but it’ll get you to auditions, and at least for now, you don’t have to go back to waitressing.(7 17) Penny: I don’t know what to say.",0
638,3,Whose job involves audition,8726,"(1 17) Leonard: No, it’s about Penny.(1 17) Sheldon: A mistake involving Penny? Okay, you’ll have to narrow it down. ",0
639,3,Whose job involves audition,14457,"(9 14) Bernadette: Howie, you forget how much of our early dates involved you doing magic and me doing this.(9 14) Howard: Fine. I had reservations about you, too.",0
640,3,Whose job involves audition,22785,"(1 4) Sheldon: No it doesn’t. Not unless the two doors are connected by relays, or there are motion sensors involved. (1 4) Penny: No, no, I meant…",0
641,3,Whose job involves audition,22947,(1 4) Sheldon: I’m not quite sure. It involves a part of the human experience that has always eluded me. (1 4) Leonard: That narrows it down. ,0
642,3,Whose job involves audition,24538,"(7 7) Arthur: That’s what I told my lawyers.(7 7) Leonard: Mr. Nye, hello. I’m sorry he got you involved in this nonsense.",0
643,3,Whose job involves audition,24539,"(7 7) Leonard: Mr. Nye, hello. I’m sorry he got you involved in this nonsense.(7 7) Bill: He said I’d be speaking to a class.",0
644,3,Whose job involves audition,44112,"(9 19) Penny: I think we’re good.(9 19) Raj: Okay. That’s cool. I guess everybody’s involved in this project but me. So, see ya.",0
645,3,Whose job involves audition,52400,(3 15) Leonard: How does that involve air travel?(3 15) Penny: We’re going to Disney World and ride the Matterhorn?,0
646,3,Whose job involves audition,53448,(7 18) Mrs Cooper: His name is Ron. I met him at my prayer group.(7 18) Sheldon: How long have you been involved with him?,0
647,3,Whose job involves audition,15492,"(1 10) Penny: Alright, remember when I auditioned for that workshop production of Rent, but I didn’t get it and I couldn’t figure out why?(1 10) Sheldon: I have a conclusion based on an observation.",2
648,3,Whose job involves audition,19240,"(7 24) Stuart: Great.(7 24) Howard: I just have to warn you, it’ll involve humiliation, degradation and verbal abuse.",0
649,3,Whose job involves audition,19241,"(7 24) Howard: I just have to warn you, it’ll involve humiliation, degradation and verbal abuse.(7 24) Stuart: So what’s the catch?",0
650,3,Whose job involves audition,24444,"(7 7) Amy: Sheldon, come on.(7 7) Sheldon: No, no, no. I’m really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?",0
651,3,Whose job involves audition,29206,"(7 4) Mrs Hofstadter: Let’s discuss why you continue to involve me in your sex life.(7 4) Leonard: Oh, please, Mommy. No, Mommy.",0
652,3,Whose job involves audition,49079,"(2 9) Penny: To you?(2 9) Sheldon: Yes, see, of the handful of women Leonard’s been involved with, she’s the only one I have ever found tolerable.",0
653,3,Whose job involves audition,52018,"(3 21) Leonard: Okay, I’ll give you one more clue. It involved another person.(3 21) Raj: Did you get a Japanese love pillow?",0
654,3,Whose job involves audition,28497,"(10 22) Zack: Oh, bad news. When my fiancée found out that I was offering a job to my ex-girlfriend, she said it was a stupid idea and threw a shoe at me.(10 22) Penny: Oh, so there’s no job?",0
655,3,Whose job involves audition,32979,"(9 8) Raj: And you’re afraid it’ll do a better job than you?(9 8) Sheldon: Excuse me. No one does a better job pretending to be a person than I do. Siri comes close, but I know more jokes.",0
656,3,Whose job involves audition,15491,"(1 10) Leonard: Believe it or not, personal growth. What happened?(1 10) Penny: Alright, remember when I auditioned for that workshop production of Rent, but I didn’t get it and I couldn’t figure out why?",2
657,3,Whose job involves audition,31524,"(8 17) Bernadette: A two hundred dollar R2-D2 is a business expense?(8 17) Howard: Oh, Bernie, you’re gonna have to sound a lot more confident when we get audited. (On phone) Hey, what’s up?",0
658,3,Whose job involves audition,35412,"(10 19) Raj: Hey, we wrote the Kama Sutra. If it involves butts, there’s a word for it.(10 19) Leonard: I thought we were getting breakfast before work.",0
659,3,Whose job involves audition,47896,"(2 22) Houston: ISS, Houston. Which crew members would be involved in this E.V.A.?(2 22) ISS voice: Houston, we’d all like to step outside for a few minutes.",0
660,3,Whose job involves audition,48017,"(8 15) Penny: Make this interesting? You bet money on me?(8 15) Sheldon: No, no. We designed an experiment involving you. See? Now, isn’t that interesting?",0
661,3,Whose job involves audition,48018,"(8 15) Sheldon: No, no. We designed an experiment involving you. See? Now, isn’t that interesting?(8 15) Penny: It’s not interesting. It’s incredibly insulting.",0
662,3,Whose job involves audition,49080,"(2 9) Sheldon: Yes, see, of the handful of women Leonard’s been involved with, she’s the only one I have ever found tolerable.(2 9) Penny: Well, what about me?",0
663,3,Whose job involves audition,21509,"(8 21) Amy: I can’t believe you got up and walked out of an audition for a big movie.(8 21) Penny: I did. I mean, I walked in, read for the part, then stunk up the place, but then I walked right out.",2
664,3,Whose job involves audition,22669,"(8 20) Penny: Okay, look, would it make you feel better if I did something dumb like sneak out of work one day to go audition for a Kevin Smith movie?(8 20) Leonard: That would be great, thank you.",2
665,3,Whose job involves audition,37265,"(2 15) Penny: I mean, do you know where I was all morning? Auditioning with 50 other blondes for some stupid antidepressant commercial. And for what? So I’ll finally get my daddy’s approval?(2 15) Leonard: Did you get the part?",2
666,3,Whose job involves audition,44725,"(10 12) Scene: Back to apartment.(10 12) Sheldon: It says here that up to 80% of new mothers experience baby blues. And that the best thing to do is reassure them that they’re doing a good job. Bernadette, you are doing a good job.",0
667,3,Whose job involves audition,8727,"(1 17) Sheldon: A mistake involving Penny? Okay, you’ll have to narrow it down. (1 17) Leonard: I don’t think I can go out with her tonight. ",0
668,3,Whose job involves audition,33587,"(6 3) Alex: Alex. Uh, do you work with Dr. Hofstadter?(6 3) Penny: In a way. We’ve kind of been involved in a five-year experiment.",0
669,3,Whose job involves audition,44113,"(9 19) Raj: Okay. That’s cool. I guess everybody’s involved in this project but me. So, see ya.(9 19) Bernadette: I feel bad. Should we have asked him to stay?",0
670,3,Whose job involves audition,25845,(9 20) Penny: I hate my job.(9 20) Leonard: Really? Why?,1
671,3,Whose job involves audition,30021,(8 24) Leonard: Really good.(8 24) Penny: I’m focusing on my job.,1
672,3,Whose job involves audition,31525,"(8 17) Howard: Oh, Bernie, you’re gonna have to sound a lot more confident when we get audited. (On phone) Hey, what’s up?(8 17) Raj: Oh, Emily ran back to the hospital, so I’m just hanging out at her place. What are you, uh, what are you doing?",0
673,3,Whose job involves audition,1594,(2 20) Leonard: No.(2 20) Sheldon: All right. Then is it fair to say that you’re experiencing some sort of emotional turmoil over the events involving Penny earlier this evening?,0
674,3,Whose job involves audition,38063,"(6 12) Penny: What is happening?(6 12) Sheldon: I need your advice about a delicate workplace situation. Uh, to protect those involved, I’ll be changing their names.",0
675,3,Whose job involves audition,41364,"(1 2) Leonard: Oh, really, show me where we put a drip tray, a sluice and an overflow reservoir?(1 2) Sheldon: And if water is involved we’re going to have to ground the crap out of the thing. ",0
676,3,Whose job involves audition,43650,"(5 19) Leonard: Keep an eye on those expiration dates, I’ve been burned more than once.(5 19) Penny: All right, sweetie, I’m not going to get involved in your relationship.",0
677,3,Whose job involves audition,49789,"(2 11) Leonard: She’s heard about you because we’re, you know, involved and you haven’t heard about her because… I never slept with her, I swear!(2 11) Sheldon: In Leonard’s defence, it wasn’t for lack of trying.",0
678,3,Whose job involves audition,51019,(2 17) Leonard: My money’s on tuck and roll.(2 17) Sheldon: I’m confused. I thought you were involved in some sort of socially intimate pairing with Leslie Winkle.,0
679,3,Whose job involves audition,44726,"(10 12) Sheldon: It says here that up to 80% of new mothers experience baby blues. And that the best thing to do is reassure them that they’re doing a good job. Bernadette, you are doing a good job.(10 12) Bernadette: Thank you, Sheldon, I’m feeling better now.",0
680,3,Whose job involves audition,21348,"(8 21) Penny: Okay, look, here’s the thing. I like pharmaceutical sales, it’s going great, but I have an audition for a movie, and if I get it, it could screw everything up.(8 21) Sheldon: Hmm. I know exactly what you should do. Unfortunately, I cannot tell you.",0
681,3,Whose job involves audition,21387,"(8 21) Sheldon: All right, then. You should take a third train where you audition for the movie but hold off on making a career decision until you have more information.(8 21) Penny: Oh. You’re right. I’m worried about something that hasn’t even happened yet. Huh. You are a wise man.",2
682,3,Whose job involves audition,37264,"(2 15) Leonard: Oh, yeah, there she is. Hi, Mom.(2 15) Penny: I mean, do you know where I was all morning? Auditioning with 50 other blondes for some stupid antidepressant commercial. And for what? So I’ll finally get my daddy’s approval?",2
683,3,Whose job involves audition,8803,(6 5) Amy: Then what’s your job?(6 5) Penny: Letting him make me happy.,0
684,3,Whose job involves audition,22561,"(8 20) Penny: Oh, my, I would love that.(8 20) Leonard: You have a new job.",1
685,3,Whose job involves audition,22944,"(1 4) Leonard: Hey, how did it go?(1 4) Sheldon: I got my job back.",0
686,3,Whose job involves audition,22945,(1 4) Sheldon: I got my job back.(1 4) Leonard: Really? What happened?,0
687,3,Whose job involves audition,24302,"(3 3) Bethany: No, I meant what do you do for jobs?(3 3) Raj: Oh, we’re scientists.",0
688,3,Whose job involves audition,47967,(8 15) Stuart: Thanks.(8 15) Howard: You really did a nice job.,0
689,3,Whose job involves audition,28496,"(10 22) Penny: Hey, uh, so I’ve been thinking about it and I want to take the job.(10 22) Zack: Oh, bad news. When my fiancée found out that I was offering a job to my ex-girlfriend, she said it was a stupid idea and threw a shoe at me.",0
690,3,Whose job involves audition,52684,"(3 4) Raj: Then you leave me no choice. I accept the job.(3 4) Sheldon: I’m sorry, I believe you’ve misunderstood. I’m not giving you the job. I’m simply affording you the opportunity to apply for it. Have a seat, we’ll get started with the interview.",0
691,3,Whose job involves audition,1141,(1 14) Leonard: Those are movies.(1 14) Sheldon: Well of course they’re movies. Were you expecting me to come up with an example involving a real life time machine? That’s absurd. ,0
692,3,Whose job involves audition,1595,(2 20) Sheldon: All right. Then is it fair to say that you’re experiencing some sort of emotional turmoil over the events involving Penny earlier this evening?(2 20) Leonard: When did you pick up on that?,0
693,3,Whose job involves audition,11412,"(2 1) Penny: No, I meant has he ever been involved with someone who wasn’t a braniac? (2 1) Sheldon: Oh. Well, a few years ago he did go out with a woman who had a PhD in French Literature. ",0
694,3,Whose job involves audition,24445,"(7 7) Sheldon: No, no, no. I’m really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?(7 7) Arthur: Well, given my age, that’s more than just a lucky guess.",0
695,3,Whose job involves audition,29205,(7 4) Penny: Bernadette told me everything. Now you don’t get the left or the right.(7 4) Mrs Hofstadter: Let’s discuss why you continue to involve me in your sex life.,0
696,3,Whose job involves audition,33588,"(6 3) Penny: In a way. We’ve kind of been involved in a five-year experiment.(6 3) Alex: Oh. Well, you’re lucky. He seems very talented. And I’m sure a lot of people want to work with him.",0
697,3,Whose job involves audition,41365,"(1 2) Sheldon: And if water is involved we’re going to have to ground the crap out of the thing. (1 2) Penny: Guys, it’s hot in here, I think I’ll just take off all my clothes. ",0
698,3,Whose job involves audition,43651,"(5 19) Penny: All right, sweetie, I’m not going to get involved in your relationship.(5 19) Sheldon: Oh, come on. It’s just a simple favour. Now, when’s the last time I asked you to do something for me?",0
699,3,Whose job involves audition,51020,"(2 17) Sheldon: I’m confused. I thought you were involved in some sort of socially intimate pairing with Leslie Winkle.(2 17) Howard: Sheldon, let me explain to you how this works.",0
200,4,Who win the chance to the North Pole in series 2,48386,(2 23) Howard: To the North Pole?(2 23) Sheldon: Yes.,2
201,4,Who win the chance to the North Pole in series 2,48547,(2 23) Scene: The North Pole.(2 23) Leonard: Damn it.,2
202,4,Who win the chance to the North Pole in series 2,48385,(2 23) Sheldon: I would like to propose that the three of you accompany me.(2 23) Howard: To the North Pole?,2
203,4,Who win the chance to the North Pole in series 2,48510,(2 23) Sheldon: What?(2 23) Leonard: I don’t think I can go to the North Pole.,2
204,4,Who win the chance to the North Pole in series 2,48427,(2 23) Sheldon: No. This is to train for a three-month expedition to the magnetic North Pole.(2 23) Penny: What?,2
205,4,Who win the chance to the North Pole in series 2,48437,(2 23) Leonard: Hi.(2 23) Penny: Sheldon says you’re going to the North Pole.,1
206,4,Who win the chance to the North Pole in series 2,48438,"(2 23) Penny: Sheldon says you’re going to the North Pole.(2 23) Leonard: Yeah. Pretty cool, huh?",1
207,4,Who win the chance to the North Pole in series 2,48354,"(2 23) Leonard: Wait a minute. He offered to send you to the North Pole?(2 23) Sheldon: Yes. In fact, he was quite enthusiastic. He said, “Frankly, if I could send you tonight, I would.”",2
208,4,Who win the chance to the North Pole in series 2,48360,"(2 23) Leonard: Maybe.(2 23) Sheldon: I’m on the horns of a dilemma. Can you imagine me, Sheldon Cooper, at the North Pole?",2
209,4,Who win the chance to the North Pole in series 2,6057,(3 1) Leonard: It’s a snowflake. From the North Pole.(3 1) Penny: Are you serious?,1
210,4,Who win the chance to the North Pole in series 2,48446,"(2 23) Penny: All right, I’ll see what I can do. So, three months at the North Pole. Wow, that is awesome.(2 23) Leonard: Yeah.",2
211,4,Who win the chance to the North Pole in series 2,48392,"(2 23) Howard: We’re not really gonna go to the North Pole with him, are we?(2 23) Sheldon (voice): I’m still within earshot! You may want to wait for my door to close.",2
212,4,Who win the chance to the North Pole in series 2,48393,"(2 23) Sheldon (voice): I’m still within earshot! You may want to wait for my door to close.(2 23) Howard: We’re not really gonna go to the North Pole with him, are we?",2
213,4,Who win the chance to the North Pole in series 2,48445,"(2 23) Leonard: Actually, it would help.(2 23) Penny: All right, I’ll see what I can do. So, three months at the North Pole. Wow, that is awesome.",1
214,4,Who win the chance to the North Pole in series 2,48546,"(2 23) Penny: Okay, bye. (Penny closes door. To herself) Means I wish you weren’t going.(2 23) Scene: The North Pole.",1
215,4,Who win the chance to the North Pole in series 2,48350,"(2 23) Leonard: You could have waited until morning. I know, look who I’m talking to.(2 23) Sheldon: Do you remember the grant proposal I submitted to the National Science Foundation to detect slow-moving monopoles at the magnetic North Pole?",1
216,4,Who win the chance to the North Pole in series 2,48391,"(2 23) Sheldon: Well, there are others who might be more qualified, but the thought of interviewing them gave me a stomach ache. Now, I know I’m proposing an enormous undertaking, so why don’t you take a few moments to discuss it?(2 23) Howard: We’re not really gonna go to the North Pole with him, are we?",2
217,4,Who win the chance to the North Pole in series 2,48361,"(2 23) Sheldon: I’m on the horns of a dilemma. Can you imagine me, Sheldon Cooper, at the North Pole?(2 23) Leonard: Easy peasy, I’m doing it right now.",2
218,4,Who win the chance to the North Pole in series 2,48481,"(2 23) Sheldon: Way ahead of you, that’s an “I Can’t Believe It’s Not Butter” stick.(2 23) Raj (on his webcam): But mummy, all the other guys are going to the North Pole.",1
219,4,Who win the chance to the North Pole in series 2,32795,"(3 9) Sheldon: Of course. First, consider an ordinary magnet which has, (the pitch of his voice begins to rise) as even the most uneducated in your audience must know, two poles, (pitch rises further) a north and south pole. If you cut that in half, you have two smaller magnets, each with its own north and south pole.(3 9) Ira: Uh, Dr. Cooper, I think there might be something wrong with our connection.",0
220,4,Who win the chance to the North Pole in series 2,6056,"(3 1) Penny: Oh, Leonard, you shouldn’t have. Oh, boy! What is it?(3 1) Leonard: It’s a snowflake. From the North Pole.",1
221,4,Who win the chance to the North Pole in series 2,32794,"(3 9) Ira: Now, let’s talk about magnetic monopoles. Can you explain to our audience just what a monopole is?(3 9) Sheldon: Of course. First, consider an ordinary magnet which has, (the pitch of his voice begins to rise) as even the most uneducated in your audience must know, two poles, (pitch rises further) a north and south pole. If you cut that in half, you have two smaller magnets, each with its own north and south pole.",0
222,4,Who win the chance to the North Pole in series 2,48394,"(2 23) Howard: We’re not really gonna go to the North Pole with him, are we?(2 23) Leonard: Hang on. Let’s talk about it. This is a National Science Foundation expedition. I don’t know how we can turn it down.",2
223,4,Who win the chance to the North Pole in series 2,48426,"(2 23) Penny: Now, honey, I already told you, the hamburger meat is fresh and stored at a safe temperature.(2 23) Sheldon: No. This is to train for a three-month expedition to the magnetic North Pole.",0
224,4,Who win the chance to the North Pole in series 2,20089,(2 16) Leonard: Penny is an amazing shot. I think we have a real chance to win this week.(2 16) Howard: What’s the plan?,0
225,4,Who win the chance to the North Pole in series 2,48353,"(2 23) Sheldon: Aw, how nice. Well, a space opened up at the last minute on the NSF expedition to the Arctic Circle.(2 23) Leonard: Wait a minute. He offered to send you to the North Pole?",2
226,4,Who win the chance to the North Pole in series 2,48511,"(2 23) Leonard: I don’t think I can go to the North Pole.(2 23) Sheldon: Okay, Leonard, I know you’re concerned about disappointing me but I want you to take comfort from the knowledge that my expectations of you are very low.",1
227,4,Who win the chance to the North Pole in series 2,20309,"(4 17) Penny: Oh, it’s a snowflake from the North Pole. Leonard gave it to me last year.(4 17) Bernadette: Oh, God, that is so romantic.",0
228,4,Who win the chance to the North Pole in series 2,20088,(2 16) Penny: Thanks for the shoes.(2 16) Leonard: Penny is an amazing shot. I think we have a real chance to win this week.,0
229,4,Who win the chance to the North Pole in series 2,20308,"(4 17) Amy: It appears to be something preserved between two pieces of acrylic.(4 17) Penny: Oh, it’s a snowflake from the North Pole. Leonard gave it to me last year.",0
230,4,Who win the chance to the North Pole in series 2,48351,(2 23) Sheldon: Do you remember the grant proposal I submitted to the National Science Foundation to detect slow-moving monopoles at the magnetic North Pole?(2 23) Leonard: Hardly a day goes by when I don’t think about it.,1
231,4,Who win the chance to the North Pole in series 2,48482,"(2 23) Raj (on his webcam): But mummy, all the other guys are going to the North Pole.(2 23) Mrs Koothrappali: I don’t care what the other guys are doing. If the other guys jumped in the Bay of Bengal and tried to swim to Sri Lanka, would you follow them?",1
232,4,Who win the chance to the North Pole in series 2,48403,"(2 23) Howard: And you think you can put up with Sheldon?(2 23) Raj: Well, I’m a Hindu. My religion teaches that if we suffer in this life we are rewarded in the next. Three months at the North Pole with Sheldon and I’m reborn as a well-hung billionaire with wings!",1
233,4,Who win the chance to the North Pole in series 2,48404,"(2 23) Raj: Well, I’m a Hindu. My religion teaches that if we suffer in this life we are rewarded in the next. Three months at the North Pole with Sheldon and I’m reborn as a well-hung billionaire with wings!(2 23) Sheldon: Well, gentlemen, have you reached a decision?",1
234,4,Who win the chance to the North Pole in series 2,6010,(3 1) Penny: Hey. Do you want to talk?(3 1) Sheldon: About what? Being betrayed by my friends? Spending three months at the North Pole for nothing? And I didn’t even get to go to Comic-Con!,2
235,4,Who win the chance to the North Pole in series 2,39499,"(8 2) Howard (singing): All I do is win, win, win no matter what.(8 2) Sheldon: What are you doing?",0
236,4,Who win the chance to the North Pole in series 2,5958,"(3 1) Howard: Yeah, we’ll keep that in mind, look, we need to talk to you about something that happened at the North Pole.(3 1) Sheldon: If this is about the night the heat went out, there’s nothing to be embarrassed about.",1
237,4,Who win the chance to the North Pole in series 2,29250,"(5 22) Raj: You don’t want strippers? You’re the king of strippers. The one club in North Hollywood named a pole after you.(5 22) Howard: What can I tell ya, I’m not into that stuff any more.",0
238,4,Who win the chance to the North Pole in series 2,50,"(2 2) Howard: Like who?(2 2) Leonard: Well, there’s Joyce Kim, but she defected back to North Korea so it’s a little geographically undesireable.",0
239,4,Who win the chance to the North Pole in series 2,1694,"(2 20) Sheldon: So, I win.(2 20) Stuart: Fine. You win.",0
240,4,Who win the chance to the North Pole in series 2,6011,"(3 1) Sheldon: About what? Being betrayed by my friends? Spending three months at the North Pole for nothing? And I didn’t even get to go to Comic-Con!(3 1) Penny: Oh, hon… Uh… (singing)  Soft kitty, warm kitty…",1
241,4,Who win the chance to the North Pole in series 2,29249,"(5 22) Howard: Sounds like loads of fun, but I promised Bernadette no strippers.(5 22) Raj: You don’t want strippers? You’re the king of strippers. The one club in North Hollywood named a pole after you.",0
242,4,Who win the chance to the North Pole in series 2,1695,"(2 20) Stuart: Fine. You win.(2 20) Sheldon: Darn tootin’, I win.",0
243,4,Who win the chance to the North Pole in series 2,1945,"(6 24) Sheldon: Fine, no more drowning talk. I’ll change the subject. Oh. Who do you think would win in a fight, you or a shark?(6 24) Leonard: Look, I appreciate your signature blend of concern for me and incredible selfishness. If I get the chance to do this, there is nothing you can say that’s going to stop me.",0
244,4,Who win the chance to the North Pole in series 2,17159,"(4 23) Sheldon: Zandor, Wizard of the North. Ha! I win.(4 23) Howard: If you skip the part about being under a two-week quarantine because you were exposed to a deadly disease, absolutely.",0
245,4,Who win the chance to the North Pole in series 2,5957,"(3 1) Sheldon: If there’s going to be a theme, I should let you know that I don’t care for luau, toga or under the sea.(3 1) Howard: Yeah, we’ll keep that in mind, look, we need to talk to you about something that happened at the North Pole.",1
246,4,Who win the chance to the North Pole in series 2,5931,"(3 1) Scene: Opening shows some scenes from the final episode of the previous season, followed by the caption “Three months later.” Scene then opens in lobby, with the guys arriving home from the North Pole. All have long hair and bushy beards except Sheldon, whose hair is slightly longer and who has a goatee. (3 1) Leonard: Oh, thank God we’re home.",1
